"","CBSA","MDIV","STCOU","NAME","LSAD","CENSUS2010POP","ESTIMATESBASE2010","POPESTIMATE2010","POPESTIMATE2011","POPESTIMATE2012","POPESTIMATE2013","POPESTIMATE2014","POPESTIMATE2015","POPESTIMATE2016","POPESTIMATE2017","NPOPCHG_2010","NPOPCHG_2011","NPOPCHG_2012","NPOPCHG_2013","NPOPCHG_2014","NPOPCHG_2015","NPOPCHG_2016","NPOPCHG_2017","BIRTHS2010","BIRTHS2011","BIRTHS2012","BIRTHS2013","BIRTHS2014","BIRTHS2015","BIRTHS2016","BIRTHS2017","DEATHS2010","DEATHS2011","DEATHS2012","DEATHS2013","DEATHS2014","DEATHS2015","DEATHS2016","DEATHS2017","NATURALINC2010","NATURALINC2011","NATURALINC2012","NATURALINC2013","NATURALINC2014","NATURALINC2015","NATURALINC2016","NATURALINC2017","INTERNATIONALMIG2010","INTERNATIONALMIG2011","INTERNATIONALMIG2012","INTERNATIONALMIG2013","INTERNATIONALMIG2014","INTERNATIONALMIG2015","INTERNATIONALMIG2016","INTERNATIONALMIG2017","DOMESTICMIG2010","DOMESTICMIG2011","DOMESTICMIG2012","DOMESTICMIG2013","DOMESTICMIG2014","DOMESTICMIG2015","DOMESTICMIG2016","DOMESTICMIG2017","NETMIG2010","NETMIG2011","NETMIG2012","NETMIG2013","NETMIG2014","NETMIG2015","NETMIG2016","NETMIG2017","RESIDUAL2010","RESIDUAL2011","RESIDUAL2012","RESIDUAL2013","RESIDUAL2014","RESIDUAL2015","RESIDUAL2016","RESIDUAL2017"
"218",31700,NA,NA,"Manchester-Nashua, NH","Metropolitan Statistical Area",400721,400717,401038,401829,402715,403371,405062,406009,407718,409697,321,791,886,656,1691,947,1709,1979,1127,4548,4308,4365,4126,4230,4239,4261,630,2944,2972,3026,3032,3409,3189,3262,497,1604,1336,1339,1094,821,1050,999,243,852,953,946,1080,1172,1183,1175,-405,-1661,-1377,-1611,-430,-1007,-523,-180,-162,-809,-424,-665,650,165,660,995,-14,-4,-26,-18,-53,-39,-1,-15
"219",31740,NA,NA,"Manhattan, KS","Metropolitan Statistical Area",92719,92742,93293,95378,99740,99383,99039,99780,98141,98080,551,2085,4362,-357,-344,741,-1639,-61,369,1482,1499,1445,1432,1355,1366,1305,105,474,486,477,512,539,535,545,264,1008,1013,968,920,816,831,760,180,468,1130,654,685,833,655,531,99,591,2127,-2004,-1980,-922,-3132,-1359,279,1059,3257,-1350,-1295,-89,-2477,-828,8,18,92,25,31,14,7,7
"220",31860,NA,NA,"Mankato-North Mankato, MN","Metropolitan Statistical Area",96740,96740,96841,97306,97984,97727,98594,99059,99900,100939,101,465,678,-257,867,465,841,1039,303,1170,1147,1097,1125,1104,1121,1105,145,662,664,713,690,719,682,712,158,508,483,384,435,385,439,393,22,99,95,130,178,187,185,183,-77,-134,103,-781,267,-98,216,467,-55,-35,198,-651,445,89,401,650,-2,-8,-3,10,-13,-9,1,-4
"221",31900,NA,NA,"Mansfield, OH","Metropolitan Statistical Area",124475,124476,124161,123130,122625,122303,121965,121641,121167,120589,-315,-1031,-505,-322,-338,-324,-474,-578,310,1415,1415,1409,1421,1401,1368,1374,330,1351,1323,1391,1316,1458,1367,1364,-20,64,92,18,105,-57,1,10,3,14,17,18,23,25,27,26,-305,-1121,-617,-351,-454,-280,-499,-613,-302,-1107,-600,-333,-431,-255,-472,-587,7,12,3,-7,-12,-12,-3,-1
"222",32580,NA,NA,"McAllen-Edinburg-Mission, TX","Metropolitan Statistical Area",774769,774770,779015,794639,806725,817526,829210,840113,850187,860661,4245,15624,12086,10801,11684,10903,10074,10474,3769,16377,16132,16312,16172,16331,15496,15574,904,3557,3688,3850,4079,4148,4291,4475,2865,12820,12444,12462,12093,12183,11205,11099,146,1607,1235,1736,2059,2748,2948,2989,1208,1319,-1518,-3387,-2399,-3988,-4071,-3610,1354,2926,-283,-1651,-340,-1240,-1123,-621,26,-122,-75,-10,-69,-40,-8,-4
"223",32780,NA,NA,"Medford, OR","Metropolitan Statistical Area",203206,203206,203334,204607,205768,207155,209140,211868,214706,217479,128,1273,1161,1387,1985,2728,2838,2773,573,2409,2254,2283,2346,2323,2388,2389,540,2186,2210,2254,2314,2289,2373,2307,33,223,44,29,32,34,15,82,-2,7,-46,-73,-63,-41,-43,-44,122,1051,1171,1433,1994,2712,2869,2731,120,1058,1125,1360,1931,2671,2826,2687,-25,-8,-8,-2,22,23,-3,4
"224",32820,NA,NA,"Memphis, TN-MS-AR","Metropolitan Statistical Area",1324829,1324827,1326280,1332338,1340171,1340975,1342422,1343439,1345193,1348260,1453,6058,7833,804,1447,1017,1754,3067,4524,18854,19245,18898,18895,18841,18458,18343,2541,10883,10753,11458,11359,11724,11937,12015,1983,7971,8492,7440,7536,7117,6521,6328,306,1284,1288,1178,1428,1724,1719,1680,-819,-3161,-1838,-7909,-7601,-7851,-6488,-4940,-513,-1877,-550,-6731,-6173,-6127,-4769,-3260,-17,-36,-109,95,84,27,2,-1
"225",32900,NA,NA,"Merced, CA","Metropolitan Statistical Area",255793,255798,256772,259607,261407,262712,265281,267406,268878,272673,974,2835,1800,1305,2569,2125,1472,3795,1066,4301,4304,4190,4210,4106,4105,4073,433,1461,1571,1615,1621,1677,1728,1703,633,2840,2733,2575,2589,2429,2377,2370,76,369,190,226,301,418,410,414,265,-351,-1116,-1508,-288,-708,-1317,1021,341,18,-926,-1282,13,-290,-907,1435,0,-23,-7,12,-33,-14,2,-10
"226",33100,NA,NA,"Miami-Fort Lauderdale-West Palm Beach, FL","Metropolitan Statistical Area",5564635,5566299,5583888,5696288,5780894,5862992,5943656,6026044,6107433,6158824,17589,112400,84606,82098,80664,82388,81389,51391,15679,66103,66322,65930,67941,68805,70296,69419,11330,45913,45443,46773,46054,48481,51290,52749,4349,20190,20879,19157,21887,20324,19006,16670,13455,60278,61307,64438,71799,78694,81988,81824,190,31422,2461,-1244,-13032,-16670,-19589,-47177,13645,91700,63768,63194,58767,62024,62399,34647,-405,510,-41,-253,10,40,-16,74
"227",33140,NA,NA,"Michigan City-La Porte, IN","Metropolitan Statistical Area",111467,111467,111458,111309,111290,111414,111717,110825,110208,110029,-9,-149,-19,124,303,-892,-617,-179,334,1325,1301,1325,1340,1318,1327,1314,226,1139,1156,1157,1128,1261,1181,1184,108,186,145,168,212,57,146,130,4,1,8,-4,-7,0,-2,-2,-120,-325,-162,-22,121,-953,-761,-305,-116,-324,-154,-26,114,-953,-763,-307,-1,-11,-10,-18,-23,4,0,-2
"228",33220,NA,NA,"Midland, MI","Metropolitan Statistical Area",83629,83629,83653,83759,83650,83549,83421,83630,83433,83411,24,106,-109,-101,-128,209,-197,-22,222,862,864,825,863,892,828,824,135,691,694,740,675,700,755,736,87,171,170,85,188,192,73,88,27,109,146,150,161,171,181,181,-88,-166,-424,-336,-478,-152,-450,-290,-61,-57,-278,-186,-317,19,-269,-109,-2,-8,-1,0,1,-2,-1,-1
"229",33260,NA,NA,"Midland, TX","Metropolitan Statistical Area",141671,141671,141788,145061,152251,157593,162036,167688,169161,170675,117,3273,7190,5342,4443,5652,1473,1514,567,2333,2494,2720,2859,3030,3121,3050,247,1064,1018,1101,1068,1128,1157,1124,320,1269,1476,1619,1791,1902,1964,1926,17,73,155,326,386,438,465,464,-216,1892,5399,3310,2200,3248,-958,-877,-199,1965,5554,3636,2586,3686,-493,-413,-4,39,160,87,66,64,2,1
"230",33340,NA,NA,"Milwaukee-Waukesha-West Allis, WI","Metropolitan Statistical Area",1555908,1555954,1556675,1561671,1567759,1571740,1575007,1576376,1576143,1576236,721,4996,6088,3981,3267,1369,-233,93,5136,20167,20180,19859,20005,19941,19667,19474,3192,13058,12904,13203,13165,13371,13309,13399,1944,7109,7276,6656,6840,6570,6358,6075,442,2369,2713,2803,3296,3600,3704,3689,-1617,-4386,-3752,-5387,-6781,-8740,-10277,-9635,-1175,-2017,-1039,-2584,-3485,-5140,-6573,-5946,-48,-96,-149,-91,-88,-61,-18,-36
"231",33460,NA,NA,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area",3348859,3348858,3355196,3388629,3422188,3458299,3493226,3521325,3557276,3600618,6338,33433,33559,36111,34927,28099,35951,43342,11621,44909,44825,45736,46346,46073,46110,45810,5023,21339,20813,22272,22070,23446,23423,23527,6598,23570,24012,23464,24276,22627,22687,22283,2362,10234,9904,10024,11806,12928,13187,13107,-2552,-210,-146,2913,-668,-7109,109,8095,-190,10024,9758,12937,11138,5819,13296,21202,-70,-161,-211,-290,-487,-347,-32,-143
"232",33540,NA,NA,"Missoula, MT","Metropolitan Statistical Area",109299,109299,109432,110172,111016,111575,112462,113780,115896,117441,133,740,844,559,887,1318,2116,1545,323,1201,1216,1220,1255,1245,1254,1252,215,803,760,830,843,863,890,888,108,398,456,390,412,382,364,364,7,66,54,62,79,88,96,94,23,285,336,122,406,843,1652,1080,30,351,390,184,485,931,1748,1174,-5,-9,-2,-15,-10,5,4,7
"233",33660,NA,NA,"Mobile, AL","Metropolitan Statistical Area",412992,413143,413320,413232,413737,413929,414314,414588,414852,413955,177,-88,505,192,385,274,264,-897,1346,5605,5676,5391,5653,5691,5585,5475,951,4134,4050,4379,4286,4144,4461,4481,395,1471,1626,1012,1367,1547,1124,994,126,593,510,490,471,523,514,493,-315,-2148,-1594,-1274,-1401,-1759,-1368,-2378,-189,-1555,-1084,-784,-930,-1236,-854,-1885,-29,-4,-37,-36,-52,-37,-6,-6
"234",33700,NA,NA,"Modesto, CA","Metropolitan Statistical Area",514453,514451,515242,518034,521349,524625,529544,535000,541353,547899,791,2792,3315,3276,4919,5456,6353,6546,1923,7786,7695,7504,7495,7676,7737,7740,908,3672,3811,3866,3964,4187,4261,3987,1015,4114,3884,3638,3531,3489,3476,3753,213,1020,721,841,966,1148,1173,1162,-418,-2350,-1265,-1180,505,886,1718,1664,-205,-1330,-544,-339,1471,2034,2891,2826,-19,8,-25,-23,-83,-67,-14,-33
"235",33740,NA,NA,"Monroe, LA","Metropolitan Statistical Area",176441,176505,176806,177348,177769,178510,178938,179410,179546,178445,301,542,421,741,428,472,136,-1101,571,2600,2638,2467,2633,2579,2509,2488,311,1752,1670,1743,1852,1795,1816,1876,260,848,968,724,781,784,693,612,36,113,89,125,108,119,126,127,17,-408,-623,-85,-447,-409,-683,-1837,53,-295,-534,40,-339,-290,-557,-1710,-12,-11,-13,-23,-14,-22,0,-3
"236",33780,NA,NA,"Monroe, MI","Metropolitan Statistical Area",152021,152021,151924,151453,150737,150057,149796,149369,149223,149649,-97,-471,-716,-680,-261,-427,-146,426,428,1595,1535,1522,1546,1502,1447,1493,355,1288,1387,1421,1450,1412,1379,1406,73,307,148,101,96,90,68,87,16,45,41,44,67,73,79,78,-191,-837,-921,-827,-414,-583,-293,270,-175,-792,-880,-783,-347,-510,-214,348,5,14,16,2,-10,-7,0,-9
"237",33860,NA,NA,"Montgomery, AL","Metropolitan Statistical Area",374536,374541,375128,375497,374695,373835,373222,373097,373475,373903,587,369,-802,-860,-613,-125,378,428,1136,4897,4842,4790,4916,4944,4796,4711,817,3284,3287,3561,3499,3731,3583,3618,319,1613,1555,1229,1417,1213,1213,1093,119,386,513,442,422,496,446,406,154,-1631,-2905,-2554,-2452,-1818,-1280,-1061,273,-1245,-2392,-2112,-2030,-1322,-834,-655,-5,1,35,23,0,-16,-1,-10
"238",34060,NA,NA,"Morgantown, WV","Metropolitan Statistical Area",129709,129709,130340,132329,134378,135566,136871,137745,138482,138709,631,1989,2049,1188,1305,874,737,227,302,1427,1411,1371,1465,1552,1385,1395,166,1009,987,1040,1019,1058,1060,1045,136,418,424,331,446,494,325,350,54,251,246,336,381,415,421,419,408,1287,1345,510,481,-22,-12,-541,462,1538,1591,846,862,393,409,-122,33,33,34,11,-3,-13,3,-1
"239",34100,NA,NA,"Morristown, TN","Metropolitan Statistical Area",113951,114193,114219,114692,114914,115102,115336,116371,116874,118081,26,473,222,188,234,1035,503,1207,303,1320,1298,1321,1302,1343,1252,1260,313,1243,1238,1332,1352,1327,1363,1361,-10,77,60,-11,-50,16,-111,-101,11,74,99,116,138,165,170,171,37,334,63,97,163,857,447,1139,48,408,162,213,301,1022,617,1310,-12,-12,0,-14,-17,-3,-3,-2
"240",34580,NA,NA,"Mount Vernon-Anacortes, WA","Metropolitan Statistical Area",116901,116896,116951,117578,117733,118295,119907,121414,123390,125619,55,627,155,562,1612,1507,1976,2229,379,1480,1447,1423,1485,1383,1484,1475,298,1084,1105,1124,1084,1163,1196,1213,81,396,342,299,401,220,288,262,22,84,55,104,156,189,194,196,-35,164,-228,173,1049,1097,1494,1764,-13,248,-173,277,1205,1286,1688,1960,-13,-17,-14,-14,6,1,0,7
"241",34620,NA,NA,"Muncie, IN","Metropolitan Statistical Area",117671,117669,117647,117844,116950,116764,116448,115811,115483,115184,-22,197,-894,-186,-316,-637,-328,-299,322,1264,1221,1294,1237,1186,1205,1168,264,1166,1232,1252,1187,1236,1158,1181,58,98,-11,42,50,-50,47,-13,24,119,143,151,184,192,195,194,-93,0,-1037,-370,-545,-780,-571,-480,-69,119,-894,-219,-361,-588,-376,-286,-11,-20,11,-9,-5,1,1,0
"242",34740,NA,NA,"Muskegon, MI","Metropolitan Statistical Area",172188,172188,171898,169975,170087,172196,172171,172373,173102,173693,-290,-1923,112,2109,-25,202,729,591,548,2136,2147,2104,2067,2099,2102,2079,395,1633,1663,1676,1631,1768,1708,1728,153,503,484,428,436,331,394,351,13,40,56,43,55,62,59,59,-477,-2529,-415,1614,-495,-169,282,188,-464,-2489,-359,1657,-440,-107,341,247,21,63,-13,24,-21,-22,-6,-7
"243",34820,NA,NA,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","Metropolitan Statistical Area",376722,376722,378506,385932,393648,404054,416347,431502,447793,464165,1784,7426,7716,10406,12293,15155,16291,16372,957,4141,4094,4080,4178,4203,4146,4213,829,3723,3972,4131,4240,4536,4867,4925,128,418,122,-51,-62,-333,-721,-712,60,301,225,257,283,359,366,367,1491,6552,7193,9993,11715,14841,16605,16586,1551,6853,7418,10250,11998,15200,16971,16953,105,155,176,207,357,288,41,131
"244",34900,NA,NA,"Napa, CA","Metropolitan Statistical Area",136484,136530,136794,137905,138876,139978,140918,141507,141649,140973,264,1111,971,1102,940,589,142,-676,390,1502,1529,1413,1483,1464,1460,1446,327,1156,1131,1247,1168,1211,1266,1314,63,346,398,166,315,253,194,132,78,396,335,234,271,314,321,321,137,390,257,712,373,44,-371,-1129,215,786,592,946,644,358,-50,-808,-14,-21,-19,-10,-19,-22,-2,0
"245",34940,NA,NA,"Naples-Immokalee-Marco Island, FL","Metropolitan Statistical Area",321520,321520,322601,327667,332556,339483,348216,357194,366095,372880,1081,5066,4889,6927,8733,8978,8901,6785,785,3284,3192,3139,3242,3253,3298,3304,749,2856,2968,2930,2977,3132,3327,3583,36,428,224,209,265,121,-29,-279,499,1909,1916,2031,2271,2569,2658,2665,572,2717,2752,4644,6065,6220,6271,4395,1071,4626,4668,6675,8336,8789,8929,7060,-26,12,-3,43,132,68,1,4
"246",34980,NA,NA,"Nashville-Davidson--Murfreesboro--Franklin, TN","Metropolitan Statistical Area",1670890,1670883,1675757,1697833,1726698,1757891,1792756,1829513,1868855,1903045,4874,22076,28865,31193,34865,36757,39342,34190,5654,22376,22683,22881,23675,24343,24522,24690,3001,12879,12934,13448,13584,14184,14662,14723,2653,9497,9749,9433,10091,10159,9860,9967,762,3558,3593,3948,4828,5427,5543,5510,1457,8884,15218,17524,19562,20877,23912,18708,2219,12442,18811,21472,24390,26304,29455,24218,2,137,305,288,384,294,27,5
"247",35100,NA,NA,"New Bern, NC","Metropolitan Statistical Area",126802,126812,127421,128185,128430,127206,126852,125564,125281,124864,609,764,245,-1224,-354,-1288,-283,-417,453,1960,1815,1725,1673,1686,1606,1590,303,1315,1209,1268,1270,1378,1373,1326,150,645,606,457,403,308,233,264,131,210,701,432,330,487,323,172,294,-82,-1053,-2142,-1083,-2097,-831,-849,425,128,-352,-1710,-753,-1610,-508,-677,34,-9,-9,29,-4,14,-8,-4
"248",35300,NA,NA,"New Haven-Milford, CT","Metropolitan Statistical Area",862477,862462,863618,864725,865335,864558,864073,861594,859973,860435,1156,1107,610,-777,-485,-2479,-1621,462,2259,9265,9047,8912,8990,8886,8723,8650,1708,7568,7581,7592,7682,7882,7843,7635,551,1697,1466,1320,1308,1004,880,1015,783,3521,3559,3659,3954,4246,4332,4323,-70,-4089,-4407,-5785,-5769,-7783,-6840,-4887,713,-568,-848,-2126,-1815,-3537,-2508,-564,-108,-22,-8,29,22,54,7,11
"249",35380,NA,NA,"New Orleans-Metairie, LA","Metropolitan Statistical Area",1189866,1189859,1195455,1213780,1227902,1241194,1251626,1263526,1271195,1275762,5596,18325,14122,13292,10432,11900,7669,4567,3577,15638,15410,15466,16321,16471,16489,16299,2343,10148,10357,11011,10893,10927,11407,11688,1234,5490,5053,4455,5428,5544,5082,4611,668,2749,2886,2928,3162,3543,3580,3521,3287,9699,5974,5694,1786,2782,-985,-3530,3955,12448,8860,8622,4948,6325,2595,-9,407,387,209,215,56,31,-8,-35
"250",35620,NA,NA,"New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area",19567410,19566480,19602914,19763868,19897967,20023110,20125350,20215694,20275179,20320876,36434,160954,134099,125143,102240,90344,59485,45697,63964,255383,250672,250086,248275,250271,247668,245608,33006,140353,136832,143394,139307,142635,147866,152112,30958,115030,113840,106692,108968,107636,99802,93496,30533,137840,137233,137935,144591,157549,161469,160842,-24468,-91781,-116785,-119027,-151480,-175155,-201936,-208863,6065,46059,20448,18908,-6889,-17606,-40467,-48021,-589,-135,-189,-457,161,314,150,222
"251",35660,NA,NA,"Niles-Benton Harbor, MI","Metropolitan Statistical Area",156813,156817,156735,156792,156421,155847,155677,154802,154157,154259,-82,57,-371,-574,-170,-875,-645,102,482,1943,1821,1833,1867,1792,1712,1718,425,1612,1674,1654,1704,1843,1678,1639,57,331,147,179,163,-51,34,79,72,262,329,322,381,414,434,434,-204,-528,-843,-1081,-703,-1238,-1111,-407,-132,-266,-514,-759,-322,-824,-677,27,-7,-8,-4,6,-11,0,-2,-4
"252",35840,NA,NA,"North Port-Sarasota-Bradenton, FL","Metropolitan Statistical Area",702281,702313,703383,709806,720659,732386,748180,768207,788442,804690,1070,6423,10853,11727,15794,20027,20235,16248,1469,6158,6407,6173,6292,6542,6384,6463,2034,8389,8516,8555,8684,9284,9823,9964,-565,-2231,-2109,-2382,-2392,-2742,-3439,-3501,361,1687,1713,1664,2004,2241,2285,2299,1288,6899,11054,12283,15778,20223,21376,17379,1649,8586,12767,13947,17782,22464,23661,19678,-14,68,195,162,404,305,13,71
"253",35980,NA,NA,"Norwich-New London, CT","Metropolitan Statistical Area",274055,274059,274036,273226,274280,273388,271864,270266,269307,269033,-23,-810,1054,-892,-1524,-1598,-959,-274,658,2766,2864,2696,2680,2683,2607,2564,546,2233,2331,2395,2356,2424,2446,2521,112,533,533,301,324,259,161,43,283,998,1130,817,797,953,841,720,-418,-2378,-568,-2023,-2681,-2839,-1963,-1034,-135,-1380,562,-1206,-1884,-1886,-1122,-314,0,37,-41,13,36,29,2,-3
"254",36100,NA,NA,"Ocala, FL","Metropolitan Statistical Area",331298,331301,331344,332307,334004,335274,338368,342757,348139,354353,43,963,1697,1270,3094,4389,5382,6214,763,3356,3391,3259,3383,3478,3553,3533,995,4351,4424,4654,4714,4790,5033,4945,-232,-995,-1033,-1395,-1331,-1312,-1480,-1412,112,483,492,492,632,679,714,717,204,1479,2236,2184,3748,4983,6156,6889,316,1962,2728,2676,4380,5662,6870,7606,-41,-4,2,-11,45,39,-8,20
"255",36140,NA,NA,"Ocean City, NJ","Metropolitan Statistical Area",97265,97265,97222,96561,96387,95704,95146,94421,93920,93553,-43,-661,-174,-683,-558,-725,-501,-367,236,890,961,890,927,923,869,872,350,1278,1250,1382,1288,1302,1293,1282,-114,-388,-289,-492,-361,-379,-424,-410,33,215,254,152,141,174,154,145,54,-488,-122,-335,-325,-512,-226,-95,87,-273,132,-183,-184,-338,-72,50,-16,0,-17,-8,-13,-8,-5,-7
"256",36220,NA,NA,"Odessa, TX","Metropolitan Statistical Area",137130,137136,137079,139611,144455,149651,154566,159835,157580,157087,-57,2532,4844,5196,4915,5269,-2255,-493,577,2408,2585,2847,3043,3170,2873,2797,219,1242,1111,1177,1149,1201,1189,1220,358,1166,1474,1670,1894,1969,1684,1577,-20,-3,109,197,254,318,336,338,-413,1348,3181,3256,2689,2933,-4279,-2416,-433,1345,3290,3453,2943,3251,-3943,-2078,18,21,80,73,78,49,4,8
"257",36260,NA,NA,"Ogden-Clearfield, UT","Metropolitan Statistical Area",597159,597159,599724,605681,612257,621468,630889,640663,652995,665358,2565,5957,6576,9211,9421,9774,12332,12363,2906,10811,10692,10832,10570,10839,10850,10946,824,3341,3434,3605,3693,3941,3795,3604,2082,7470,7258,7227,6877,6898,7055,7342,145,369,754,528,452,565,516,466,368,-1861,-1399,1496,2147,2366,4765,4562,513,-1492,-645,2024,2599,2931,5281,5028,-30,-21,-37,-40,-55,-55,-4,-7
"258",36420,NA,NA,"Oklahoma City, OK","Metropolitan Statistical Area",1252987,1252991,1257743,1276130,1297041,1319469,1335736,1356118,1372463,1383737,4752,18387,20911,22428,16267,20382,16345,11274,4764,18895,18628,19157,18874,19221,19091,19079,2555,11236,10740,11303,11526,11503,11753,11615,2209,7659,7888,7854,7348,7718,7338,7464,513,2029,2947,2917,3179,3710,3722,3599,1968,8608,9947,11511,5681,8943,5296,248,2481,10637,12894,14428,8860,12653,9018,3847,62,91,129,146,59,11,-11,-37
"259",36500,NA,NA,"Olympia-Tumwater, WA","Metropolitan Statistical Area",252264,252260,252954,256241,258421,261798,264969,268148,273923,280588,694,3287,2180,3377,3171,3179,5775,6665,762,3002,3124,3106,3135,3152,3098,3171,478,1907,1930,2039,1991,2141,2229,2256,284,1095,1194,1067,1144,1011,869,915,123,395,807,601,660,764,671,588,294,1784,226,1708,1385,1415,4229,5143,417,2179,1033,2309,2045,2179,4900,5731,-7,13,-47,1,-18,-11,6,19
"260",36540,NA,NA,"Omaha-Council Bluffs, NE-IA","Metropolitan Statistical Area",865350,865356,868050,876667,885500,895082,904241,914305,924003,933316,2694,8617,8833,9582,9159,10064,9698,9313,3315,13049,13150,13178,13438,13621,13386,13421,1523,6282,6265,6704,6664,6953,6705,6667,1792,6767,6885,6474,6774,6668,6681,6754,354,1330,1902,1800,2088,2384,2312,2213,575,585,88,1360,442,1115,717,383,929,1915,1990,3160,2530,3499,3029,2596,-27,-65,-42,-52,-145,-103,-12,-37
"261",36740,NA,NA,"Orlando-Kissimmee-Sanford, FL","Metropolitan Statistical Area",2134411,2134399,2139317,2176424,2227414,2272175,2327929,2391028,2453333,2509831,4918,37107,50990,44761,55754,63099,62305,56498,6352,26291,26832,27232,27729,28286,28948,29173,3584,14758,14703,15792,15887,16817,17962,18268,2768,11533,12129,11440,11842,11469,10986,10905,2830,14969,15577,16431,20255,21349,22242,22207,-619,10652,22922,16818,23366,29992,29046,23321,2211,25621,38499,33249,43621,51341,51288,45528,-61,-47,362,72,291,289,31,65
"262",36780,NA,NA,"Oshkosh-Neenah, WI","Metropolitan Statistical Area",166994,166994,167064,167497,168545,169279,169295,169157,169555,170414,70,433,1048,734,16,-138,398,859,504,1876,1925,1898,1829,1829,1943,1911,363,1447,1427,1426,1402,1467,1455,1479,141,429,498,472,427,362,488,432,19,69,104,111,106,115,124,124,-73,-38,460,173,-492,-608,-212,306,-54,31,564,284,-386,-493,-88,430,-17,-27,-14,-22,-25,-7,-2,-3
"263",36980,NA,NA,"Owensboro, KY","Metropolitan Statistical Area",114752,114754,114772,115276,116012,116374,116516,117408,117923,118376,18,504,736,362,142,892,515,453,363,1553,1606,1519,1559,1567,1625,1582,329,1158,1141,1215,1199,1260,1213,1223,34,395,465,304,360,307,412,359,5,36,67,91,109,115,118,117,-8,90,221,-22,-309,478,-14,-17,-3,126,288,69,-200,593,104,100,-13,-17,-17,-11,-18,-8,-1,-6
"264",37100,NA,NA,"Oxnard-Thousand Oaks-Ventura, CA","Metropolitan Statistical Area",823318,823391,825298,830990,835143,840175,844749,848925,851096,854223,1907,5692,4153,5032,4574,4176,2171,3127,2765,11009,10528,10535,10330,10318,10087,9898,1264,5078,5002,5361,5309,5566,5917,6012,1501,5931,5526,5174,5021,4752,4170,3886,333,1262,1255,1452,1678,2077,2077,2008,172,-1446,-2595,-1525,-2029,-2580,-4073,-2747,505,-184,-1340,-73,-351,-503,-1996,-739,-99,-55,-33,-69,-96,-73,-3,-20
"265",37340,NA,NA,"Palm Bay-Melbourne-Titusville, FL","Metropolitan Statistical Area",543376,543378,543976,544439,547293,550754,556277,566822,577899,589162,598,463,2854,3461,5523,10545,11077,11263,1167,5046,5120,5012,5236,5200,5279,5309,1360,6196,6112,6552,6521,6998,7339,7208,-193,-1150,-992,-1540,-1285,-1798,-2060,-1899,232,1007,1224,1114,1354,1463,1464,1437,602,688,2683,3903,5417,10760,11669,11689,834,1695,3907,5017,6771,12223,13133,13126,-43,-82,-61,-16,37,120,4,36
"266",37460,NA,NA,"Panama City, FL","Metropolitan Statistical Area",184715,184715,185031,185281,187524,190509,194227,197124,199092,199723,316,250,2243,2985,3718,2897,1968,631,545,2241,2414,2398,2371,2510,2484,2468,423,1761,1744,1962,2004,2139,2051,2104,122,480,670,436,367,371,433,364,79,164,461,293,318,405,323,249,115,-368,1107,2221,2970,2099,1213,27,194,-204,1568,2514,3288,2504,1536,276,0,-26,5,35,63,22,-1,-9
"267",37620,NA,NA,"Parkersburg-Vienna, WV","Metropolitan Statistical Area",92673,92674,92703,92620,92367,92341,92242,92109,91488,90898,29,-83,-253,-26,-99,-133,-621,-590,285,1050,944,1048,1100,1045,1037,991,300,1109,1051,1064,1103,1200,1113,1109,-15,-59,-107,-16,-3,-155,-76,-118,-3,-12,-12,-21,-19,-18,-19,-19,57,2,-119,23,-59,51,-524,-450,54,-10,-131,2,-78,33,-543,-469,-10,-14,-15,-12,-18,-11,-2,-3
"268",37860,NA,NA,"Pensacola-Ferry Pass-Brent, FL","Metropolitan Statistical Area",448991,448992,450947,455093,461672,467188,470871,475894,481774,487784,1955,4146,6579,5516,3683,5023,5880,6010,1453,5609,5786,5692,5672,5672,5946,5899,1030,4250,4317,4487,4341,4681,4814,4939,423,1359,1469,1205,1331,991,1132,960,276,387,1646,893,845,1149,768,470,1154,2372,3418,3383,1557,2894,3983,4575,1430,2759,5064,4276,2402,4043,4751,5045,102,28,46,35,-50,-11,-3,5
"269",37900,NA,NA,"Peoria, IL","Metropolitan Statistical Area",379186,379186,378982,379665,380137,381557,379412,377300,375600,372427,-204,683,472,1420,-2145,-2112,-1700,-3173,1178,4856,4799,5039,5011,4879,4795,4711,835,3761,3748,3799,3742,3977,3895,3816,343,1095,1051,1240,1269,902,900,895,86,347,404,395,450,483,473,468,-641,-726,-946,-167,-3914,-3511,-3069,-4547,-555,-379,-542,228,-3464,-3028,-2596,-4079,8,-33,-37,-48,50,14,-4,11
"270",37980,NA,NA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Metropolitan Statistical Area",5965343,5965693,5971189,5996406,6020821,6035329,6053028,6066589,6077152,6096120,5496,25217,24415,14508,17699,13561,10563,18968,18418,73993,72969,71231,71826,71672,70261,70230,12733,52731,51832,54007,52766,54374,55372,56165,5685,21262,21137,17224,19060,17298,14889,14065,3850,17372,18607,19017,21256,23042,23489,23269,-3531,-12863,-14753,-21386,-22097,-26444,-27778,-18149,319,4509,3854,-2369,-841,-3402,-4289,5120,-508,-554,-576,-347,-520,-335,-37,-217
